49 134 134 	34 114 164 	0.000
164 	32 	3.200
34 197 56 	34 197 	3.250
34 139 	127 	0.000
49 166 	49 	1.000
127 151 151 	49 16 	3.667
199 127 0 	199 92 0 	3.000
138 129 	138 129 165 	4.200
49 197 151 	49 151 151 	5.000
34 28 28 	34 32 28 	4.091
127 151 151 	49 151 151 	1.800
34 197 4 	34 197 26 26 	2.000
34 109 109 	49 109 109 	2.800
34 197 	34 	1.000
129 151 151 	138 138 151 90 151 	3.800
164 187 142 	49 142 187 142 	4.000
49 114 32 	34 114 164 	1.400
34 169 32 	34 169 164 	1.800
49 114 32 	34 32 32 	5.000
138 109 109 	199 109 8 	0.400
199 96 	199 127 	4.400
49 151 151 	49 151 141 	1.000
199 96 27 	96 54 	3.000
16 16 197 	34 197 197 	1.200
34 134 151 134 	34 151 151 	3.200
22 134 123 134 197 	22 151 134 	2.600
49 164 	49 164 164 	4.600
81 145 197 	81 34 197 	3.400
49 197 151 	34 151 151 	2.000
138 47 139 86 	138 139 86 	4.000
199 168 165 162 	199 165 162 	4.200
129 53 129 	138 19 	3.800
194 137 	49 194 137 	3.400
34 151 151 	22 151 134 	3.800
34 164 	34 26 164 	4.400
199 199 199 	199 199 199 	4.200
59 164 	164 	4.600
34 164 	34 169 164 	1.200
49 134 134 	34 151 151 	1.200
34 169 50 	34 19 	0.800
34 177 28 	34 28 28 	3.200
49 164 164 164 	49 164 164 	4.000
22 83 	22 2 189 189 	2.600
34 165 	34 34 96 	4.400
109 83 109 	59 83 109 	4.200
127 19 199 24 	49 94 121 94 	3.200
127 34 17 127 	34 34 96 14 	3.400
59 164 164 164 	127 164 164 164 	4.000
127 127 127 	49 127 	4.800
34 28 28 	34 169 164 	0.200
127 164 164 	114 32 	1.800
34 197 197 	197 197 197 	2.600
162 34 73 96 	162 34 73 190 	2.800
89 2 138 37 	34 175 138 129 	5.000
164 	79 	0.250
127 142 164 142 	59 142 164 142 	3.750
34 164 164 	34 161 94 180 	1.750
109 109 109 	34 109 148 158 	3.500
49 143 197 	49 145 189 	3.400
127 151 151 	127 19 151 151 	1.400
49 151 151 	49 151 151 	1.400
59 169 164 	52 164 	1.000
49 151 151 	49 151 151 	1.800
127 197 165 127 	127 197 165 	4.600
34 197 	34 150 	0.400
164 164 	164 164 164 164 	3.600
34 114 164 	34 72 164 	3.250
59 164 164 	59 114 164 	0.778
127 169 	199 32 	1.250
164 	28 73 	0.750
49 26 164 	34 169 164 	1.500
34 73 	34 19 	1.000
49 91 164 	127 164 	3.750
49 197 120 	127 197 	3.250
199 109 	199 2 90 109 	4.000
22 197 4 	34 197 4 	3.000
34 175 175 	34 127 	1.667
199 151 151 	199 151 151 	3.333
49 151 151 	22 151 151 	2.250
34 109 109 	34 151 164 	0.500
199 199 123 199 	199 123 165 	2.750
49 129 121 153 	129 129 101 	2.000
49 151 151 	127 158 16 	0.833
138 169 139 109 127 	138 127 139 127 	3.750
34 164 154 164 162 	34 142 164 164 	4.000
127 129 129 	49 51 129 	3.250
22 196 83 	22 109 109 	2.750
34 32 32 	34 169 32 	1.000
59 96 144 40 	127 17 150 	3.500
164 164 164 	49 164 164 	3.750
49 197 151 181 	49 134 134 181 	4.400
49 151 151 	199 151 	0.400
199 164 	199 142 	0.400
127 181 27 	49 141 141 	4.200
49 166 8 	49 135 83 	2.500
49 169 	49 77 	0.250
199 134 134 	199 146 199 	0.250
34 197 4 	34 100 164 	0.250
199 	199 146 	3.800
49 139 86 	127 139 50 139 86 	2.600
34 189 189 	189 189 189 	2.600
34 39 20 	34 127 	2.000
127 169 164 86 	34 169 164 	1.800
127 151 134 	34 141 192 	0.000
34 169 164 	34 164 	1.200
34 197 150 	19 34 197 150 	3.800
164 127 199 	199 199 127 199 	3.600
34 142 164 	34 142 164 142 	1.800
34 164 	34 164 	1.200
59 164 86 	127 164 	3.200
34 169 139 	34 169 129 164 	2.200
34 100 94 	34 109 109 	0.800
34 103 164 	34 169 164 86 	1.600
169 199 	34 158 73 	2.800
127 151 151 	49 114 164 	0.583
127 129 153 	49 129 	3.200
34 187 	34 146 164 	0.800
49 28 28 	49 181 28 28 	3.800
49 2 	49 164 47 	0.000
127 139 139 96 	49 134 101 	0.667
49 28 28 28 	127 32 28 	5.000
49 49 34 	49 50 	4.333
28 110 28 177 	28 28 28 	4.214
49 151 151 	49 151 134 	1.800
49 114 164 	49 151 151 	0.400
34 109 109 	49 109 109 139 	2.000
181 86 181 	181 181 181 	2.800
34 	34 127 	0.800
127 139 	49 	0.800
49 197 	34 	0.400
34 	49 197 	0.250
34 114 164 	34 127 	0.750
127 134 134 	49 142 	0.750
34 197 	34 109 109 	1.000
34 25 	49 151 151 	0.000
34 169 164 	34 139 108 	0.800
34 77 164 	59 26 72 164 	3.400
34 164 164 	164 164 	2.769
138 151 134 197 	138 151 151 	2.800
34 27 34 	34 27 34 141 	3.200
127 27 164 164 	49 164 164 164 164 	4.200
34 27 144 164 164 	127 130 169 164 169 127 	2.400
138 151 	138 151 151 	4.400
59 109 109 	49 109 109 	1.800
127 32 	127 164 	0.800
34 164 	34 32 164 	1.400
127 164 	34 164 	2.250
199 151 	34 151 134 	0.250
49 109 109 	49 109 109 96 129 	3.250
16 16 197 	16 16 134 197 	4.500
59 151 94 75 192 	59 123 138 94 75 187 	4.200
34 164 164 	34 109 109 	0.800
127 164 164 	49 151 134 	0.800
34 164 164 	34 197 	0.800
34 197 	34 164 	0.250
34 199 158 199 169 165 	59 199 54 127 165 	3.500
59 158 0 	127 127 26 	2.750
129 94 109 	94 17 	4.250
49 70 	49 28 28 	0.500
49 177 72 	49 28 28 	0.500
49 83 	34 134 	0.000
49 164 169 	127 100 83 	0.500
199 143 0 	199 164 136 164 	0.600
49 11 19 11 175 	127 10 164 	2.200
127 34 17 	127 34 141 142 	3.200
127 169 142 142 	127 183 142 142 	4.400
49 134 151 151 	49 151 151 	3.000
199 79 162 	199 164 19 	2.250
127 169 11 	59 11 	2.583
49 134 134 	129 114 164 	0.000
49 197 	5 166 	0.000
95 129 153 	34 129 153 	1.800
14 151 151 	34 114 31 	0.000
34 164 	34 32 	1.400
34 109 109 	127 109 169 	0.000
49 139 139 	49 132 132 	0.400
34 114 72 	49 151 134 	0.000
49 135 	199 96 	0.000
161 164 165 	127 142 94 	3.000
49 169 24 164 	34 169 164 	2.000
49 151 16 	49 151 151 	2.200
34 141 75 	34 169 180 	1.200
34 164 	49 144 144 144 	0.000
34 151 134 	127 151 151 	1.000
49 109 109 	34 109 199 	1.533
34 34 15 197 	34 34 197 4 	1.667
34 32 32 	127 85 15 32 	1.000
34 197 177 	34 169 	0.308
127 127 	88 4 	0.000
49 151 134 	49 197 	0.200
48 72 	48 72 90 	4.200
199 96 150 	199 96 	2.600
199 96 199 	199 47 	3.000
182 164 100 164 	59 164 164 164 164 	3.800
34 169 164 	34 109 109 	0.750
34 164 	49 109 164 	0.250
127 154 127 	49 145 113 	0.750
199 129 	129 129 101 	3.000
34 151 134 	34 73 	0.400
59 109 68 	59 142 164 	0.400
49 134 101 	49 197 4 	0.400
49 164 164 	49 164 135 164 	4.200
199 55 	199 101 55 135 	3.500
34 164 	34 164 180 	3.500
34 162 86 164 164 	34 164 86 164 	3.000
59 164 	59 164 164 142 	3.750
72 199 18 20 67 20 	199 178 127 	3.400
34 	34 96 27 	3.400
49 165 70 	49 	3.600
138 135 73 73 	138 138 109 73 73 	3.800
127 62 	127 114 32 	1.000
127 134 134 	49 151 169 151 	1.400
129 109 109 	127 109 109 4 	3.400
134 134 	59 151 151 134 	3.600
34 25 49 	34 132 127 34 	2.800
34 164 164 	34 27 164 164 	4.000
199 164 164 	199 164 	3.200
127 197 151 	49 151 151 151 	3.400
59 158 0 	59 177 0 	2.333
34 164 	34 164 32 164 	2.667
199 167 123 165 	199 123 165 	3.000
127 119 127 	127 127 	4.667
34 197 197 	34 197 	3.200
34 164 	34 169 164 	1.600
34 139 139 	185 197 139 	3.000
22 109 109 	22 32 136 	0.200
49 142 190 	127 83 127 	0.800
59 	59 114 164 	1.200
49 28 28 	34 142 164 	0.800
34 72 	34 164 	0.800
49 17 	127 197 	0.750
34 164 164 	49 145 	0.000
127 32 127 	34 102 19 	0.250
139 86 139 86 61 27 139 	139 86 86 86 61 	3.250
59 164 	34 164 164 17 	4.000
199 158 	199 96 	3.000
22 134 134 	22 134 123 134 123 	3.333
49 132 132 	127 132 0 4 190 	3.333
199 119 32 	199 26 26 	2.000
138 109 	138 151 2 	3.000
59 169 86 11 86 	59 141 86 11 	3.750
34 142 164 	34 72 164 	4.000
199 199 199 	138 199 197 86 	3.000
49 100 189 	127 127 83 	2.000
25 181 169 	145 28 18 169 	3.750
138 134 134 	34 100 164 	0.000
49 129 153 	127 85 	0.400
49 164 112 	127 169 	0.400
138 102 	59 151 134 151 	3.200
199 61 101 	138 151 183 	0.400
34 164 	59 164 	2.000
34 19 19 	49 109 109 	0.000
127 169 164 	34 77 165 	0.000
34 138 138 	127 136 164 	0.000
127 151 151 	34 109 109 	0.500
145 50 73 40 	59 142 50 17 	4.500
28 	164 	0.500
34 94 	34 164 	0.500
34 169 169 169 	34 151 151 150 	0.500
34 164 164 	34 164 86 	4.000
34 164 164 	34 164 164 	3.750
59 100 164 	164 100 164 	4.250
164 180 164 	49 164 164 164 	3.750
138 166 73 	95 151 73 	2.750
138 199 169 	199 72 	3.250
49 142 142 32 	49 142 142 142 142 	3.000
138 109 109 109 	34 109 109 	0.800
34 164 	34 19 	0.400
127 109 108 	49 37 	0.400
34 169 11 	34 141 0 	0.400
169 86 11 	59 18 86 164 	0.250
49 50 50 	49 136 	0.250
127 134 134 	151 151 	0.750
49 181 27 	49 142 164 32 	0.250
49 17 	129 129 	4.800
59 136 164 	59 120 	0.800
199 0 	109 169 109 4 	0.000
49 109 109 109 	59 197 109 109 	3.000
49 164 	49 164 164 	0.750
199 39 127 127 	199 199 39 169 169 199 187 169 	3.750
164 	34 103 72 164 	2.500
49 96 192 142 	49 151 151 	0.000
49 136 	34 72 164 	0.250
49 164 	34 77 	0.000
199 40 40 40 40 	199 133 40 40 	3.500
138 138 126 197 151 	129 197 16 	3.250
34 114 164 	49 92 101 	0.400
49 151 151 	151 94 	0.800
127 123 165 110 151 134 	127 165 197 	1.800
199 	199 73 85 37 	1.600
34 164 	127 164 142 	1.200
49 169 169 	49 142 169 	4.200
169 40 72 169 169 	164 164 164 164 	0.200
49 151 134 	127 199 	0.200
127 123 164 127 	127 189 	0.500
22 164 164 	127 151 151 	0.000
199 199 	16 199 151 199 129 	4.500
49 164 	34 109 	0.000
199 142 59 	199 142 142 	2.500
34 164 164 	34 72 55 	0.750
127 53 127 72 164 	32 20 164 	4.000
49 86 164 164 192 130 164 130 192 	49 86 164 192 	2.750
49 164 164 164 164 	127 164 164 164 136 	3.400
127 165 	127 2 165 	3.400
49 134 134 	49 181 171 27 	0.400
34 129 	49 17 127 	0.400
49 39 199 24 	49 94 199 	3.200
49 164 164 	127 164 164 136 164 	2.400
197 197 145 197 	197 134 	3.000
34 171 199 	34 123 164 	0.400
49 142 	34 58 34 	0.500
59 164 136 	127 18 164 	3.929
138 169 109 110 169 109 	109 109 110 109 	3.000
49 142 142 32 	49 196 75 	1.750
49 151 151 	34 32 	0.000
34 27 	34 142 164 	0.400
49 151 151 	49 151 18 151 	2.200
95 96 123 	34 78 96 19 	2.600
34 27 70 	34 141 	3.500
49 114 164 	49 	0.500
171 171 81 178 79 169 169 158 187 180 	171 79 169 187 158 171 130 187 180 	3.500
34 4 	83 83 83 	0.000
34 34 	49 85 94 94 	0.000
34 109 199 	49 181 	0.000
49 181 27 	34 3 	1.000
59 109 55 73 	34 109 	2.000
34 141 164 	34 164 	1.200
34 192 	34 142 164 32 	0.600
199 187 164 180 	18 138 187 136 187 	0.800
199 164 164 164 	199 164 	4.000
34 98 167 11 	34 164 86 	0.500
49 164 180 	49 39 37 180 	2.500
49 164 180 	127 119 94 180 109 	2.750
171 164 32 180 	171 164 180 	3.250
81 34 8 	110 192 110 25 8 	2.000
49 127 183 37 49 	34 127 164 164 	0.800
34 164 86 164 	49 28 28 28 	0.000
34 96 96 96 	34 164 109 	0.400
34 100 94 	34 32 164 	0.600
34 184 	34 142 72 164 	0.800
49 142 164 32 	49 151 151 	0.800
127 164 164 	127 9 121 153 	0.800
127 99 164 127 169 127 	34 28 199 127 	0.400
138 164 	45 28 164 	3.000
49 164 112 	127 49 4 	0.400
13 129 	127 17 127 	0.000
49 109 109 	34 114 138 141 	0.000
49 151 151 		0.000
49 164 	49 142 164 	0.400
49 83 83 	34 164 164 47 	0.000
199 31 149 	199 102 149 	3.600
199 	181 	0.231
49 151 151 134 197 	49 151 151 151 	3.200
199 96 127 	49 109 109 	0.000
34 164 164 	49 164 164 	0.500
127 138 32 97 	49 169 142 	0.300
138 151 134 	49 134 151 151 	1.250
127 164 	59 197 50 50 	0.000
34 86 86 	34 86 86 34 86 	2.750
59 58 177 	59 83 177 	5.000
49 164 142 	127 164 164 164 	0.750
49 151 151 151 	16 151 151 	1.250
49 49 164 	49 85 199 	0.000
49 151 134 	138 129 	0.000
49 187 	49 114 164 	0.750
49 19 127 19 19 142 	49 169 102 142 	3.750
164 169 141 	169 86 164 	2.333
59 94 73 	59 73 	5.000
59 96 32 	127 129 127 	0.000
138 138 109 109 	22 112 109 	3.200
59 169 164 86 142 	164 164 	0.750
49 169 86 11 	49 169 8 142 	0.500
49 136 	49 49 73 	2.500
138 157 79 192 107 	61 7 	1.750
127 83 153 121 153 	127 154 153 153 	4.000
127 143 153 	199 199 199 	0.000
127 144 136 	127 40 164 	1.333
34 19 19 	34 25 	4.600
49 141 	127 96 27 	4.000
34 113 153 	45 129 	1.200
199 76 40 165 162 	199 162 	4.200
199 187 164 	72 199 146 187 164 47 	3.800
34 114 199 50 	34 94 199 	3.000
34 109 109 73 	34 169 180 	0.200
59 142 32 	49 142 72 21 	3.000
199 123 199 	199 181 73 	2.200
34 51 158 136 187 	138 164 47 136 	1.400
34 34 151 134 	34 127 115 127 	0.000
34 32 28 	34 28 28 	2.800
59 94 180 	34 119 164 180 169 164 	3.800
59 164 164 164 164 	49 164 164 	3.800
34 177 28 	34 28 28 	4.400
59 164 	96 109 	0.000
187 108 129 166 73 	34 73 	3.000
49 134 151 151 	49 164 118 164 	0.500
199 162 86 199 127 	199 199 127 	2.750
199 96 129 	199 130 127 127 	1.750
34 94 180 	127 191 123 	0.000
108 108 136 	127 151 151 	0.000
34 85 197 138 	34 138 	1.000
34 50 83 34 	22 10 127 25 49 	1.800
127 164 164 164 	127 164 164 164 164 164 	1.600
49 49 10 189 	127 184 71 7 135 	2.333
199 127 	199 40 127 	2.000
199 164 32 	199 187 177 	0.333
34 142 164 	34 164 164 	1.000
49 169 17 	49 126 	0.000
49 26 32 	129 134 	0.000
138 135 73 26 	138 109 40 73 119 73 169 	3.000
129 2 2 	49 40 40 2 	1.500
49 167 190 	127 164 164 	0.400
49 28 49 58 	49 52 0 31 	0.400
89 164 164 	164 164 	2.800
34 164 164 	127 199 	0.167
34 164 164 	127 32 32 142 	0.500
164 164 	34 164 164 	3.250
34 26 164 	34 136 73 117 	0.000
49 47 86 	34 164 	0.000
112 40 	22 109 109 	0.000
34 27 	32 33 32 	0.000
127 169 20 	127 83 83 	0.400
158 	49 151 151 	0.000
59 164 	34 11 94 	1.000
95 142 197 142 	34 152 142 142 139 	1.250
127 130 142 190 	49 197 	0.250
138 197 134 197 	138 197 151 134 	4.250
34 142 72 164 142 	49 151 151 	0.118
49 164 164 164 	34 114 164 	1.000
34 38 	49 72 11 	0.400
49 86 	199 199 138 	0.000
22 98 11 	164 114 164 	0.000
94 94 94 167 94 	18 199 40 	2.500
49 17 17 17 	127 114 164 	0.750
49 16 	129 134 151 151 	3.000
73 189 136 	34 2 73 12 26 	1.600
34 2 120 	95 2 139 	2.600
49 158 164 	164 100 164 	2.600
138 134 134 134 	199 199 	0.000
34 129 164 	49 151 151 	0.000
59 164 	199 146 187 	0.000
199 199 151 	199 199 197 	4.250
199 17 136 	129 151 151 	0.000
34 25 	16 134 	0.000
59 164 	34 142 164 	1.000
199 83 83 	129 129 129 	0.000
49 197 101 	49 50 123 101 134 	3.500
83 50 76 	83 52 40 	2.400
199 129 72 164 	94 94 164 	2.600
49 85 94 	49 169 169 	0.600
138 	199 17 17 165 	0.100
127 108 	34 26 164 142 	0.000
49 169 109 120 	59 83 109 83 	3.750
199 99 151 86 	59 142 73 142 	0.000
127 192 73 	34 100 180 	0.000
49 164 	34 151 151 	0.400
49 123 	49 129 73 	0.400
34 	34 89 129 	2.600
34 32 	34 32 	2.000
127 89 169 109 169 92 	127 164 127 	1.750
72 40 158 	72 	3.750
34 197 177 	127 9 127 	0.000
49 	127 109 109 	0.750
34 169 164 	109 142 	0.000
138 169 11 	49 28 28 	0.000
127 56 164 164 180 	34 164 180 	4.000
49 153 	34 96 197 	0.000
49 151 151 134 	49 192 192 192 	0.800
139 86 86 40 40 171 	59 139 86 58 27 	3.400
138 83 196 	45 129 	3.100
199 96 	34 141 25 	0.000
22 25 127 	34 25 	2.750
199 94 	34 94 	2.000
127 181 38 27 	199 146 34 50 	0.250
199 27 138 136 	199 138 4 158 	2.692
34 27 19 	34 19 	3.333
138 61 55 	138 197 7 7 	3.000
127 73 73 	127 109 109 	0.667
199 197 136 	199 146 184 136 164 	3.500
171 53 96 158 	171 158 	4.429
49 197 16 126 	49 134 151 151 	5.000
49 136 	49 4 17 	3.200
34 34 197 	49 199 	0.333
127 116 165 53 27 127 	127 127 25 127 	3.333
81 167 197 	34 34 197 	3.333
34 35 73 	49 164 100 164 	1.000
59 164 164 	49 197 150 	0.188
127 192 0 12 0 73 	127 53 0 136 	2.200
49 187 	138 129 138 	0.000
34 85 197 	34 139 178 139 	0.000
85 138 199 	164 164 164 164 158 	0.400
49 151 151 	199 199 199 	0.000
49 142 165 	49 119 164 	0.250
34 164 164 	34 164 31 	2.250
59 164 164 164 	199 164 32 	0.250
49 146 94 199 	49 91 102 	0.800
59 86 164 18 180 	127 183 164 	2.600
127 151 16 	49 109 169 109 	1.200
199 58 58 	48 199 199 135 32 53 	3.200
138 83 150 83 28 	34 83 83 34 83 28 	1.400
127 183 190 	34 197 134 	0.364
127 100 50 	199 73 136 	0.200
22 40 71 	34 197 77 127 71 	2.750
49 	127 181 	3.200
49 142 164 187 	34 169 73 	0.600
22 109 199 	199 138 144 	3.800
129 129 129 	127 129 19 129 	3.400
34 129 113 56 129 71 129 	197 197 78 59 	1.500
22 127 	34 154 127 	2.500
164 164 	49 142 	0.000
49 86 165 37 49 	127 127 169 169 169 127 127 169 	5.000
127 2 164 164 136 164 	34 187 187 164 164 136 	4.333
199 151 109 	199 30 34 	1.333
34 123 	22 25 	0.333
199 199 	138 199 17 	3.333
129 139 96 96 72 25 94 71 	129 3 96 94 96 	4.200
89 34 134 110 	34 197 	0.800
49 164 136 	59 114 164 	1.000
199 88 	34 100 164 	0.000
152 152 	152 49 	2.800
103 164 136 	59 165 164 180 	1.500
199 151 146 165 	127 100 164 	0.000
49 70 	138 129 	0.000
199 92 37 164 136 	199 146 164 	0.600
138 129 	138 55 	1.200
45 28 138 	127 164 164 	0.000
164 164 	59 132 0 	0.000
34 82 94 	34 187 94 164 136 	3.000
34 27 164 164 	49 100 	0.000
34 32 	49 164 164 	0.600
22 164 134 	34 164 	1.000
2 2 136 	73 189 136 	1.750
49 151 151 	182 164 86 	0.000
49 2 73 86 	49 164 164 164 	0.000
49 62 192 192 	34 109 109 	0.000
22 151 151 	138 151 197 145 	1.000
22 197 134 73 	127 127 19 	0.000
199 142 142 	199 142 142 	3.500
34 164 158 164 	138 49 151 151 	0.000
49 151 151 78 113 	34 114 164 	0.000
34 19 50 	199 164 164 164 	0.000
138 127 109 109 109 150 109 	49 109 109 	2.750
49 142 49 142 56 19 	56 56 56 56 	2.500
50 147 	59 99 147 23 	3.400
22 164 	34 142 164 18 86 	2.200
59 69 72 164 	164 20 164 	1.800
49 151 169 134 	138 165 	0.000
34 34 151 151 	34 91 164 	0.750
127 28 	138 151 55 153 	0.000
34 139 139 	49 109 109 	0.000
34 197 	34 39 127 	0.000
34 109 73 	199 139 96 	0.000
49 98 137 	59 62 32 	0.000
49 164 	49 197 96 134 	0.000
199 197 196 	49 151 151 	0.800
