191 191 84 182 81 68 9 9 181 194 191 191 9 52 84 9 191 198 166 9 52 0 169 191 191 	9 70 70 81 111 9 9 9 52 196 147 52 9 9 9 0 184 0 	4.000
9 26 64 9 134 93 9 130 116 57 9 9 74 191 184 9 9 119 110 9 79 9 9 	9 191 9 104 160 9 130 9 9 9 9 9 9 9 191 9 9 9 110 9 51 9 9 	4.800
166 52 29 52 186 59 182 52 	9 52 29 52 9 166 59 52 57 9 52 	4.400
9 122 123 190 9 165 9 	9 9 154 191 9 9 165 9 	5.000
175 9 9 	175 9 9 	5.000
191 191 84 182 81 68 9 9 181 74 191 191 9 52 84 9 191 198 179 52 52 0 169 191 191 	152 84 70 81 112 111 9 9 52 84 52 152 198 9 52 0 0 194 	4.000
191 9 191 191 57 48 161 108 161 191 	191 9 9 191 64 48 161 161 98 191 	4.800
191 191 34 191 191 9 184 191 191 	191 191 34 191 9 57 184 191 191 160 191 	3.600
85 11 128 	85 23 124 	5.000
116 9 9 9 9 	161 129 9 9 9 9 	4.200
197 147 49 143 	147 191 143 	5.000
191 9 191 191 57 48 161 108 161 191 	191 9 9 191 64 48 161 9 161 9 	4.200
40 9 9 9 59 196 	9 9 9 9 59 196 	4.857
104 111 103 190 9 	87 87 111 103 190 9 	4.667
91 9 9 9 186 73 186 186 9 	91 106 186 195 73 186 186 9 	4.000
23 23 23 141 142 23 	23 23 23 23 141 169 23 	4.400
158 90 190 15 100 175 0 114 	2 158 147 35 58 0 169 40 	4.400
49 147 49 49 	147 165 68 143 	4.600
98 98 136 166 1 166 65 	161 26 98 166 136 166 82 65 	3.800
149 108 90 90 108 	108 49 	2.800
153 36 101 123 64 154 98 64 123 106 3 43 65 	98 175 9 36 9 52 52 83 9 3 43 36 127 	4.600
9 12 28 191 9 3 9 9 	196 12 28 191 9 9 3 9 9 18 147 152 9 9 	4.600
91 81 67 81 138 91 81 91 81 9 110 0 	33 91 81 81 49 33 191 67 91 81 91 81 9 178 	3.250
145 30 30 174 48 30 123 30 108 54 	145 30 30 91 48 30 61 30 108 54 	4.000
199 199 86 	105 199 199 10 54 105 	4.250
9 165 95 116 165 161 9 	9 116 61 95 9 29 64 165 161 2 86 9 	5.000
9 9 9 9 9 9 9 	9 9 9 9 9 9 9 	4.800
67 188 1 52 85 85 85 122 9 9 60 	67 29 188 23 85 186 186 29 1 23 188 29 9 23 23 	4.400
60 9 147 64 92 175 81 23 175 64 152 124 152 60 147 9 147 92 152 152 92 147 23 152 60 147 92 104 	175 122 147 52 9 9 175 81 23 175 52 147 57 147 147 9 100 87 152 152 147 147 186 23 152 147 104 147 	4.200
190 161 9 9 190 190 159 145 190 9 159 191 74 	190 40 113 190 159 145 190 9 159 61 	3.400
179 29 21 132 132 29 29 91 	29 91 91 91 91 29 91 	4.250
67 1 67 176 198 162 1 103 175 191 55 1 9 170 191 	67 67 176 162 198 191 155 175 191 191 191 141 17 9 170 	4.750
122 111 103 190 9 	191 87 111 103 190 9 	5.000
191 161 191 191 57 48 161 108 161 191 	191 9 9 191 64 161 161 191 	4.250
9 9 9 9 167 9 9 9 9 9 9 9 151 190 9 9 9 178 9 9 161 	9 9 9 167 9 9 9 9 9 190 197 190 160 124 9 9 9 161 	4.600
161 23 29 23 8 186 52 147 186 23 147 141 23 8 	8 122 8 1 147 1 1 186 1 8 27 177 	3.200
190 161 9 49 190 190 159 145 190 9 159 191 74 	190 9 167 113 190 190 159 145 190 9 159 190 	4.800
164 114 87 57 105 93 93 83 174 199 94 23 177 169 	164 87 70 93 93 183 174 199 93 111 169 	4.600
49 160 	110 134 	3.200
158 90 190 85 100 175 0 27 	2 158 147 196 35 86 0 21 40 	4.000
59 9 78 18 67 67 29 	9 9 149 133 196 67 87 1 	4.000
166 71 154 105 161 	71 166 166 100 161 	5.000
30 149 30 149 67 29 23 23 29 29 29 29 	145 177 149 145 83 29 23 29 1 29 29 29 	4.800
39 36 101 123 64 154 98 64 123 51 3 43 41 	153 175 180 36 154 163 53 36 3 43 127 	4.200
164 114 87 57 105 58 93 83 174 199 151 187 111 169 	164 164 87 70 93 93 83 114 174 199 43 177 	4.000
29 129 191 191 191 67 93 93 93 118 161 26 67 161 67 191 67 67 29 	191 191 67 93 93 93 67 67 67 67 67 4 67 161 26 67 161 	4.800
53 87 147 1 186 57 60 60 151 186 74 9 147 29 9 	9 87 147 1 64 60 60 64 147 60 	3.800
174 148 156 116 34 1 60 60 34 34 34 60 60 	174 148 24 1 34 1 60 60 34 34 34 60 60 	5.000
191 9 9 9 52 9 191 9 9 100 	122 67 9 9 9 83 9 67 9 9 	4.200
149 108 90 90 108 	149 108 90 	4.000
122 9 143 104 74 87 	122 9 143 9 171 	4.900
166 153 1 23 40 128 153 166 115 164 177 87 70 170 	49 5 5 92 1 1 40 128 92 166 115 164 177 1 87 	4.400
129 9 12 9 23 9 179 129 60 	129 196 12 23 159 108 23 2 23 75 128 108 129 	4.200
118 166 190 36 167 	118 67 67 67 1 	4.400
29 78 87 78 98 79 87 	169 98 20 79 87 	1.000
190 9 9 9 160 196 	67 9 9 9 43 67 	4.200
161 23 122 52 8 106 52 147 191 23 147 58 23 8 	29 8 147 147 147 147 91 23 8 171 	3.200
9 57 21 23 	9 174 194 23 	5.000
190 9 114 161 116 9 9 	190 120 121 161 34 170 188 	4.600
191 161 191 49 57 48 161 108 161 191 	9 9 129 64 48 161 161 87 9 	4.000
191 	191 	5.000
130 190 190 190 34 53 9 1 4 58 	9 1 4 190 190 34 53 130 190 	5.000
129 9 12 108 52 9 179 129 60 	129 196 12 23 159 23 108 9 23 19 50 108 124 	4.600
129 105 122 196 9 18 81 105 9 52 	122 129 105 118 18 81 9 122 122 198 9 122 	4.200
129 105 122 196 9 18 81 105 9 52 	129 105 122 148 18 81 9 50 105 198 9 191 	3.800
172 60 9 23 40 196 	157 38 9 23 40 	4.800
40 40 9 9 27 12 9 67 70 52 9 	9 9 70 52 9 40 40 9 9 27 65 	4.600
11 128 	11 128 	5.000
139 9 29 141 179 8 83 	6 9 106 106 8 58 196 83 	4.400
154 162 83 52 49 117 128 49 49 83 129 49 49 	11 191 83 49 191 62 143 49 122 	4.400
9 26 64 9 134 93 9 130 63 57 9 9 9 18 184 9 9 52 110 9 79 9 9 	9 14 9 134 9 130 9 9 9 9 9 9 191 9 9 9 110 9 51 9 9 	4.400
64 59 64 137 18 191 23 190 	64 64 60 102 191 23 23 190 	5.000
93 191 93 170 	71 93 74 191 	3.571
49 179 9 9 56 85 57 	49 9 9 157 186 186 49 	3.600
145 30 30 174 48 30 123 30 108 47 	188 30 30 174 48 30 123 30 108 47 	3.600
124 37 37 159 69 	81 37 159 37 159 12 159 69 	4.400
166 9 95 67 67 67 152 166 1 166 1 95 60 70 16 166 	52 9 66 190 178 67 122 35 198 1 166 66 60 115 67 166 	4.800
9 194 194 70 	9 194 50 	4.000
52 170 23 23 70 40 52 23 	191 191 191 70 23 23 191 23 	4.400
149 108 90 90 108 	149 108 90 	5.000
172 38 9 23 40 196 	55 38 9 23 40 23 	4.600
59 130 130 116 170 59 	83 191 64 190 100 169 160 	2.400
105 147 	9 163 	1.400
57 9 9 9 9 	161 57 9 9 9 	4.600
190 52 3 67 186 124 83 87 3 	13 52 3 52 165 161 87 87 3 	4.500
191 191 34 191 191 9 132 191 191 	184 123 34 9 122 10 122 57 	3.750
166 153 185 23 50 128 153 166 115 164 177 87 2 170 	122 5 1 92 1 1 40 128 92 1 1 164 177 1 87 	5.000
71 29 21 132 132 129 29 91 	91 91 29 91 	4.000
64 64 64 190 130 67 	64 65 190 130 142 	4.400
164 114 87 55 70 93 93 83 174 199 191 23 111 169 	164 87 104 93 93 83 104 174 199 111 169 	4.800
27 9 9 9 9 23 164 9 9 9 114 9 	9 9 9 9 13 141 164 9 9 9 177 9 	4.200
9 64 194 70 	9 113 194 50 	3.800
118 40 11 105 2 33 102 105 33 83 83 	11 33 122 91 137 33 83 83 186 83 	3.800
29 129 191 191 191 67 93 93 93 118 161 26 67 161 67 4 67 67 29 	191 191 67 93 93 191 191 67 161 67 91 67 67 26 67 161 	4.200
116 9 9 9 9 	60 57 49 9 9 9 	4.200
9 64 194 70 	9 194 128 	3.600
160 85 85 87 0 85 161 0 3 147 147 57 53 147 161 147 129 161 	85 29 87 0 91 161 161 147 0 3 147 49 29 	4.250
199 175 145 157 9 50 9 9 9 173 53 157 175 118 191 9 78 175 152 152 175 	105 127 105 9 105 9 12 157 157 104 118 23 23 152 152 152 152 	4.000
59 40 186 123 79 	59 40 186 59 123 83 	4.750
191 9 191 57 57 48 161 108 161 191 	9 9 129 64 48 161 161 87 9 	4.600
59 9 77 18 67 67 167 	191 9 147 67 18 67 67 87 147 	4.400
122 106 9 9 23 23 191 9 9 101 	52 100 9 9 87 9 9 100 9 9 	4.400
9 9 9 9 9 9 9 	9 9 9 9 9 81 	4.200
153 36 101 123 64 154 161 64 123 63 3 43 65 	98 36 36 154 36 41 36 3 138 138 	3.400
135 9 106 58 179 8 189 	166 9 9 106 106 8 40 196 83 	4.000
191 40 11 105 191 33 102 83 33 83 83 	11 33 122 91 137 83 83 	3.600
118 67 190 67 167 	118 67 67 67 1 	4.400
174 148 156 116 34 1 60 60 34 34 34 57 60 	174 148 175 102 34 1 60 60 34 34 60 60 	4.000
86 10 21 21 21 59 187 21 177 	44 21 21 85 21 47 21 	3.800
105 177 80 114 105 	105 177 163 169 177 105 	5.000
166 105 95 67 178 67 60 23 1 166 1 95 60 70 16 166 	23 9 66 190 67 67 198 1 166 76 60 190 190 166 	4.600
113 85 85 87 0 85 161 0 3 147 147 182 53 147 161 147 129 161 	85 29 18 0 161 29 147 0 3 29 116 29 	3.200
9 40 9 9 27 12 9 9 70 52 9 	9 9 70 9 9 40 40 9 9 27 118 	4.000
197 	191 191 23 23 191 191 9 151 9 191 195 	0.000
60 166 95 116 161 161 9 	60 95 95 38 60 144 92 165 161 9 	3.800
105 177 74 114 122 	105 177 74 169 114 105 	5.000
9 64 33 9 87 9 9 9 9 9 9 9 84 119 9 119 29 84 60 84 9 9 9 9 60 56 119 	9 148 9 9 9 9 9 9 9 9 9 9 60 29 175 9 9 9 9 9 9 56 119 	4.200
190 34 53 143 141 9 	190 34 53 9 0 	4.200
9 165 95 116 165 161 9 	1 1 95 95 1 161 64 161 161 9 	4.600
191 	191 	5.000
9 26 64 9 22 93 9 130 116 57 9 9 9 18 184 9 9 119 110 9 79 9 9 	9 133 64 9 160 130 9 57 57 163 191 10 9 9 164 9 9 189 9 9 	4.400
139 9 106 58 196 8 83 	166 106 106 8 83 	1.800
199 199 86 	105 54 105 	2.800
109 152 7 67 	191 191 175 67 	5.000
161 186 52 0 147 0 60 151 	67 186 52 0 147 0 60 151 	4.857
40 40 9 9 116 65 9 9 70 52 9 	9 9 70 52 9 40 40 9 9 27 65 	4.000
59 130 130 116 170 59 	64 130 190 101 120 87 55 	5.000
93 191 18 170 	93 87 152 	3.800
65 197 	191 191 	3.400
87 116 93 	116 189 	4.400
64 59 64 60 87 191 23 194 	64 64 60 60 191 23 23 190 	4.600
129 105 122 196 9 18 81 105 9 52 	122 129 105 12 18 81 9 122 122 198 9 84 	4.800
57 91 85 9 9 115 9 9 9 	91 186 9 1 9 	3.800
197 	40 23 23 121 122 23 151 191 105 	0.000
191 191 191 191 191 21 56 186 186 	29 29 106 29 100 56 186 186 29 	5.000
67 188 1 52 85 85 85 122 9 9 60 	67 188 23 147 186 186 1 23 188 122 9 9 23 	4.600
191 191 191 191 191 104 56 186 186 	191 87 1 87 104 56 186 186 29 	5.000
30 1 67 191 198 162 1 155 175 191 75 1 193 170 191 	67 67 176 162 198 191 103 175 191 116 67 9 17 170 	4.600
57 91 85 9 9 115 9 9 9 	64 91 8 9 9 9 	3.500
105 116 116 23 116 	123 186 116 147 64 23 	3.750
99 64 64 190 130 67 	64 68 190 130 142 	3.750
105 177 74 114 105 	105 177 74 177 152 105 177 	5.000
118 190 190 36 167 	118 67 67 34 1 	4.600
154 162 177 52 52 166 128 49 49 83 128 35 49 	122 49 83 49 52 166 62 49 143 122 21 122 	4.000
190 9 114 161 171 9 9 	190 9 60 161 116 9 9 	5.000
99 80 	179 99 142 191 	4.800
49 179 9 9 157 85 152 	49 9 195 91 2 166 186 49 	4.400
161 186 52 0 147 0 60 151 	161 186 11 0 147 29 60 151 	4.600
9 165 9 14 4 147 119 	37 165 30 4 85 119 	4.800
190 34 53 143 141 0 	190 34 53 9 0 196 	4.400
59 130 130 116 170 59 	59 130 190 101 120 120 59 	4.200
64 116 29 23 116 	152 123 116 147 124 23 	4.400
153 36 101 123 64 154 98 64 53 63 3 43 65 	98 175 71 92 154 163 196 71 43 3 138 	4.800
23 23 23 141 169 23 	23 23 23 141 169 23 	4.800
191 71 189 115 29 61 191 152 49 9 191 101 181 122 60 	163 40 174 115 191 92 49 162 166 103 	4.800
30 1 67 191 198 162 1 155 175 43 75 1 9 170 191 	67 191 67 191 191 198 191 103 175 191 191 191 61 9 17 17 	4.800
190 9 9 9 59 196 	190 9 9 9 59 196 	4.800
98 12 118 	98 12 12 12 	5.000
9 57 21 23 	53 194 23 	4.800
9 9 104 9 29 9 9 29 9 5 9 9 	9 9 104 9 9 9 9 113 123 29 9 5 9 9 	5.000
118 141 11 105 2 33 102 105 33 33 83 	11 33 194 91 137 33 83 83 186 83 	4.600
0 130 43 	0 130 9 	3.400
57 91 9 9 9 115 9 9 9 	52 91 9 118 9 	3.600
64 	190 	4.800
199 199 86 	105 165 199 10 57 38 105 	4.200
171 9 9 9 9 187 164 9 9 9 114 9 	9 9 9 9 187 164 141 164 9 9 9 114 9 	4.000
122 9 143 122 43 87 	64 122 9 143 9 112 	5.000
194 153 52 179 52 52 157 9 130 	194 179 8 52 9 9 9 130 	5.000
116 91 40 157 116 9 9 42 9 184 	186 104 191 150 42 30 	4.200
191 191 34 191 191 9 132 191 191 	191 21 34 155 9 57 10 57 57 182 57 	4.400
65 197 	12 14 	4.200
9 9 179 9 9 9 9 	9 9 9 9 9 9 	5.000
49 147 49 143 	147 165 49 143 	5.000
67 52 29 52 29 59 182 52 	52 29 52 9 176 122 52 57 181 52 	4.400
122 9 147 64 92 175 81 23 175 52 152 124 152 60 147 147 9 92 152 152 92 147 23 152 60 147 92 104 	175 122 11 9 175 10 23 175 52 9 129 186 9 23 129 172 37 111 23 172 62 147 85 	4.000
174 148 156 63 34 1 60 60 34 34 34 60 60 	174 148 24 116 34 1 60 60 34 34 34 57 60 	5.000
9 64 14 9 87 9 9 9 9 9 9 9 84 153 9 119 29 87 60 84 9 9 9 9 100 56 119 	59 9 71 9 87 9 9 9 9 119 9 9 9 9 119 29 87 29 9 29 9 9 9 9 9 56 119 	4.800
129 9 9 9 9 	9 57 9 9 9 	4.000
109 152 104 1 	191 2 164 67 	5.000
190 0 143 127 190 64 2 	190 143 1 64 127 64 138 	4.400
118 197 	148 45 	4.375
159 35 9 67 9 9 58 9 120 9 9 198 81 124 9 9 	35 67 191 57 52 9 198 198 81 120 44 67 9 	3.600
52 56 52 52 52 52 56 52 106 52 	191 56 29 29 52 106 29 	4.750
129 161 9 9 9 	10 57 9 9 9 	4.500
99 9 106 58 196 8 83 	166 6 9 106 106 8 142 196 83 	4.500
67 188 1 52 85 85 85 85 147 115 60 	67 188 23 85 85 85 57 1 23 83 188 122 9 9 23 	4.500
166 92 23 23 40 128 92 166 115 164 177 87 29 170 	122 5 5 153 1 1 50 128 153 166 1 164 177 1 87 	4.600
98 12 118 	98 12 12 	5.000
9 40 9 9 27 65 9 9 70 52 9 	9 33 52 9 70 40 40 9 9 27 65 	4.600
124 37 37 159 69 	81 37 37 159 65 159 69 	4.600
93 191 18 170 	87 93 87 191 	3.750
191 114 74 114 122 	105 177 29 177 172 177 122 	5.000
32 160 	160 173 	3.750
166 52 95 67 178 67 60 166 1 166 1 95 60 70 16 166 	49 166 116 190 66 178 67 116 7 198 23 1 66 60 116 67 166 	4.250
49 179 9 9 157 85 152 	49 9 9 129 56 166 186 49 	4.600
128 116 107 60 	199 115 40 	4.600
197 	191 191 191 191 23 23 40 191 23 7 191 166 	0.000
190 190 190 190 73 190 190 190 9 30 25 177 166 30 145 177 	190 190 190 190 73 177 190 92 106 190 9 145 119 166 166 140 145 119 	4.000
190 116 85 152 64 190 9 52 52 52 152 3 	190 190 23 67 52 52 67 184 190 116 152 64 	4.600
190 9 9 9 29 196 	190 9 92 9 59 196 	4.600
190 9 29 161 116 9 9 	190 9 114 161 116 9 9 9 	5.000
190 0 143 127 190 64 2 	190 143 0 64 127 33 64 138 	4.200
191 191 87 191 87 104 56 186 186 	29 29 87 1 87 158 56 186 186 29 	4.800
191 191 84 182 81 54 9 9 181 74 191 191 9 52 84 52 191 198 179 52 52 0 169 191 191 	9 70 81 199 9 9 9 9 52 84 9 198 198 9 52 0 52 194 104 9 	4.400
191 71 61 115 57 191 191 92 49 166 191 101 181 122 60 	191 191 191 191 92 49 191 166 164 122 	4.400
130 190 190 190 34 53 9 70 4 153 	9 70 153 190 190 34 53 9 9 130 190 	4.800
175 9 9 	175 9 9 	4.800
166 92 1 23 40 128 92 166 115 164 177 87 2 170 	128 5 5 153 1 1 40 128 153 166 1 164 177 1 87 	4.600
149 108 90 90 108 	149 108 49 90 141 127 	5.000
129 35 10 122 191 	74 35 10 35 35 	4.600
191 191 87 191 87 104 56 186 186 	62 29 87 122 87 104 56 186 186 29 	4.600
159 35 9 67 9 9 58 9 120 9 9 198 81 124 9 9 	159 35 67 52 9 9 151 52 9 198 50 198 81 124 157 9 52 9 	4.800
9 9 104 9 29 9 9 29 9 5 9 9 	104 9 9 9 9 9 170 113 123 29 9 5 9 9 	4.800
135 9 106 58 196 8 83 	9 106 106 8 127 196 83 	4.400
85 11 124 	141 11 128 	5.000
67 192 67 128 49 	23 23 57 106 	4.200
197 147 49 143 	147 165 28 143 	5.000
190 9 114 161 116 9 9 	190 9 114 161 9 183 171 	4.800
130 190 190 190 197 53 9 1 4 153 	9 102 116 190 190 34 53 130 190 	4.800
44 10 21 21 21 59 187 21 177 	44 21 21 186 21 21 	4.000
197 147 49 143 	147 165 30 143 	5.000
196 87 147 1 9 186 186 60 151 186 77 9 147 29 9 	9 87 147 1 9 9 9 147 29 	3.400
9 178 9 81 81 60 105 198 81 9 9 	60 191 196 9 9 27 81 60 	4.000
129 9 12 108 23 75 179 129 60 	129 9 23 12 159 108 23 9 23 59 109 123 2 124 	4.400
98 12 118 	98 178 64 118 	4.400
9 9 29 9 29 9 9 29 9 5 9 9 	9 9 104 9 9 9 113 123 29 9 5 9 9 	4.600
57 57 52 147 57 190 9 112 	116 57 71 147 57 190 9 191 	4.500
191 191 190 182 81 68 9 9 181 74 191 191 9 52 84 52 191 198 166 9 52 0 169 191 191 	182 70 81 9 9 52 52 70 52 52 0 52 194 104 	3.200
64 	64 	4.857
122 166 60 166 	83 191 71 190 124 147 41 1 	4.000
9 178 9 81 81 60 191 198 81 9 9 	60 60 196 9 9 27 81 60 	4.111
190 34 53 143 85 0 	190 34 53 85 0 196 	4.600
29 129 191 123 49 67 93 93 93 67 161 26 67 161 67 29 67 67 29 	123 191 152 67 93 93 106 161 161 57 106 106 118 113 161 175 106 161 	4.200
9 122 123 9 9 165 9 	9 9 113 9 9 165 9 	5.000
156 9 9 124 9 127 15 116 158 	190 9 116 158 9 127 	4.000
190 	6 119 190 	4.200
139 9 106 58 196 8 83 	6 9 106 106 8 58 196 83 	4.800
9 9 9 9 9 9 9 	9 9 9 9 9 9 9 	5.000
190 9 129 92 64 9 184 156 91 9 85 92 166 92 64 	190 190 190 23 92 64 98 64 78 156 190 64 124 85 92 81 92 64 	4.400
53 100 147 1 9 29 186 60 151 186 74 9 147 29 9 	9 87 147 1 64 60 64 147 29 	3.800
104 111 103 190 9 	18 111 190 9 	3.600
116 17 	63 17 	5.000
23 23 23 141 169 23 	23 23 23 116 23 23 23 169 23 	4.800
9 165 9 183 4 147 119 	23 165 14 4 147 119 	4.600
40 191 67 29 159 116 29 67 	191 67 29 159 122 67 106 	4.400
161 186 52 0 147 0 60 151 	67 186 52 0 147 29 60 151 	4.833
44 10 21 21 21 59 114 21 177 	44 21 21 85 21 47 21 	4.800
174 148 175 116 34 1 60 60 34 34 34 57 60 	174 148 156 1 34 1 60 60 34 34 34 60 60 	5.000
32 134 	134 	2.800
156 9 9 124 9 127 15 116 4 	156 124 4 9 127 	3.200
9 190 9 9 121 52 9 92 9 9 191 9 9 	9 13 9 184 191 9 64 	3.800
160 85 85 18 0 85 161 0 3 147 147 57 53 161 161 147 129 161 	132 85 29 87 0 85 161 161 147 0 3 29 129 29 	4.000
197 	40 23 23 121 122 23 7 191 144 	0.000
190 9 114 161 191 9 9 	190 9 172 161 171 9 	4.800
30 1 67 176 198 162 1 103 175 191 75 1 9 170 191 	67 142 67 191 191 191 155 175 191 191 191 193 170 	4.200
9 190 9 184 30 52 9 30 9 9 9 9 9 	9 190 9 184 9 9 64 	3.600
9 12 28 191 9 3 9 9 	9 12 28 191 191 9 9 3 9 9 163 9 147 147 9 9 	4.800
9 64 194 70 	9 194 148 40 	4.200
59 130 190 49 170 59 	76 191 64 130 190 100 136 144 	3.200
118 9 190 36 167 	29 1 	1.600
52 106 9 9 9 9 191 9 9 67 	52 9 9 9 87 83 9 139 9 9 	4.200
23 23 23 141 169 23 	23 23 23 23 23 23 23 	4.400
175 9 9 	175 9 9 	5.000
57 9 9 9 9 	10 49 9 9 9 9 	4.000
190 64 91 101 188 	190 64 23 91 8 101 29 	4.400
175 9 9 	175 9 	4.200
190 	190 	5.000
67 1 67 176 198 162 162 103 175 191 75 1 193 170 191 	67 9 191 191 198 191 103 175 191 191 191 17 9 170 	4.000
52 150 23 23 38 191 52 23 	129 191 191 191 38 23 23 191 23 	4.200
50 116 107 176 	115 176 	5.000
20 91 40 157 191 9 9 42 9 184 	186 104 191 150 42 30 	4.000
99 64 64 190 130 67 	65 64 190 130 142 	5.000
64 59 64 102 18 191 23 194 	64 64 59 102 2 40 191 23 23 190 	4.600
9 124 95 29 165 161 9 	60 95 38 95 60 35 165 161 2 38 9 	5.000
67 50 67 128 106 	67 194 67 125 106 	4.800
9 165 95 29 165 161 9 	60 95 38 60 29 60 9 9 	3.800
190 52 3 60 85 124 83 87 3 	190 52 3 64 165 120 87 87 3 	3.400
9 122 9 9 9 165 9 	9 9 9 9 60 165 9 	5.000
149 108 90 90 108 	149 108 90 	2.600
156 190 9 124 9 127 15 116 9 	116 158 9 127 	3.200
32 134 	110 134 143 	3.800
130 190 190 190 34 53 9 1 4 58 	9 1 58 190 190 34 53 130 190 	5.000
52 56 52 52 52 52 2 52 106 52 	60 106 29 29 52 121 106 29 	4.000
64 60 64 102 175 191 23 190 	64 64 59 116 191 23 23 190 	4.400
154 162 90 52 52 49 128 49 143 83 129 35 49 	122 191 49 67 191 62 143 130 191 165 122 	3.400
199 175 49 157 9 50 9 23 9 173 182 157 175 101 191 9 175 175 152 152 166 	199 127 9 105 23 65 157 104 101 179 152 152 152 152 152 	4.200
158 90 190 91 100 175 0 27 	2 158 147 35 83 0 27 40 	4.600
190 161 165 9 190 190 159 145 190 9 159 141 74 	190 35 113 9 190 190 159 29 190 9 159 190 	4.000
98 98 136 166 82 166 65 	161 26 161 88 1 166 65 	4.000
153 9 9 9 167 9 9 9 9 9 9 9 151 190 9 9 9 178 9 9 161 	9 9 9 167 9 9 9 190 9 9 197 190 160 124 9 9 9 161 	4.000
197 	40 23 23 58 122 9 151 42 52 155 	0.000
59 85 190 57 22 	186 1 137 145 	2.800
60 9 161 37 92 175 81 23 175 52 152 124 152 60 147 147 147 92 152 152 92 147 52 152 104 147 92 104 	191 173 192 143 9 29 152 23 175 52 152 147 182 9 147 9 152 116 152 152 37 147 23 152 104 147 85 	4.400
186 9 9 9 9 73 186 186 9 	186 106 186 9 73 186 186 186 9 	4.200
191 191 84 182 81 68 9 9 181 74 191 191 9 52 84 52 191 198 179 9 52 0 169 191 191 	9 70 81 84 181 111 178 9 9 9 52 84 52 198 198 9 9 0 194 87 9 	4.600
138 85 67 57 182 	57 186 1 30 137 30 	4.167
53 186 147 1 9 29 186 60 151 186 192 9 147 29 9 	117 87 147 1 191 60 60 11 147 29 	4.200
161 23 122 23 8 57 52 147 177 23 147 141 166 8 	122 8 186 147 147 83 147 147 91 23 8 171 	3.200
160 85 85 87 0 85 161 0 3 147 147 57 53 147 161 147 49 161 	85 85 87 0 85 161 161 147 0 3 147 116 161 	4.200
64 59 64 102 18 64 23 194 	64 64 60 60 191 23 23 190 	4.600
